ID venda,Data,Canal,Tipo_pagamento,Estado,Cidade,Produto,Quantidade,Valor_Unitario,Custo_Unitario,Categoria_Produto,ID_Parceiro,ID_Cliente,Genero_Cliente,Data_Nascimento_Cliente,Feedback_Cliente,Status_Entrega,Cupom_Utilizado,Flag_Primeira_Compra
VND01150,2024-12-04 12:26:15,Ecomm mono,mooz pix,BA,Feira de Santana,Lily Lumière Eau de Parfum 75ml,4,329.9,145.0,Perfumaria Feminina,,CLI0241,Masculino,2002-02-06,,Entregue no Prazo,,Não
VND01150,2024-12-04 12:26:15,Ecomm mono,mooz pix,BA,Feira de Santana,Lily Creme Acetinado Hidratante Corporal 250g,3,149.9,45.0,Perfumaria Feminina,,CLI0241,Masculino,2002-02-06,,Entregue no Prazo,,Não
VND01151,2025-12-13 15:20:13,VD,outros meios de pagamento,SP,Sorocaba,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,REV0076,,,,,,,
VND01152,2024-04-22 13:10:29,Ecomm multi,mooz cartões,SC,Chapecó,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0154,Não-binário,2002-09-18,,Entregue no Prazo,,Não
VND01152,2024-04-22 13:10:29,Ecomm multi,mooz cartões,SC,Chapecó,Make B. Base Líquida Mate Salicylic 30g,3,109.9,38.0,Maquiagem e Skincare,,CLI0154,Não-binário,2002-09-18,,Entregue no Prazo,,Não
VND01153,2025-03-21 20:21:48,Ecomm mono,mooz pix,SP,Piracicaba,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,,CLI0114,Feminino,1971-12-11,,Entregue no Prazo,,Não
VND01154,2026-05-28 22:37:28,Ecomm mono,mooz cartões,SP,Mogi das Cruzes,Malbec Gold Desodorante Colônia 100ml,2,195.9,78.0,Perfumaria Masculina,,CLI0139,Feminino,1979-05-07,Chegou super rápido.,Entregue com Atraso,,Não
VND01154,2026-05-28 22:37:28,Ecomm mono,mooz cartões,SP,Mogi das Cruzes,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,,CLI0139,Feminino,1979-05-07,Chegou super rápido.,Entregue com Atraso,,Não
VND01155,2024-10-03 13:10:06,VD,outros meios de pagamento,ES,Vila Velha,Shampoo Match Escudo De Hidratação 300ml,1,47.9,14.0,Cabelos,REV0017,,,,,,,
VND01156,2026-02-18 20:20:19,Ecomm mono,mooz cartões,CE,Juazeiro No Norte,Floratta Red Desodorante Colônia 75ml,2,229.9,92.0,Perfumaria Feminina,,CLI0323,Masculino,2003-12-25,,Entregue no Prazo,,Sim
VND01157,2024-05-08 12:00:02,Ecomm mono,mooz pix,RJ,Cabo Frio,Lily Creme Acetinado Hidratante Corporal 250g,1,149.9,45.0,Perfumaria Feminina,,CLI0222,Feminino,1973-12-16,,Entregue no Prazo,,Não
VND01158,2024-04-19 19:07:13,Ecomm multi,mooz pix,AP,Macapá,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,,CLI0183,Feminino,2001-01-25,,Entregue no Prazo,,Sim
VND01159,2026-04-05 13:36:39,lojas,mooz cartões,SP,Osasco,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,FRQ023,,,,,,,
VND01160,2024-12-01 15:14:05,VD,mooz cartões,MA,Imperatriz,Make B. Base Líquida Mate Salicylic 30g,2,109.9,38.0,Maquiagem e Skincare,REV0007,,,,,,,
VND01161,2025-02-21 22:42:47,lojas,mooz cartões,SP,Franca,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,FRQ008,,,,,,,
VND01162,2024-04-20 20:14:42,Ecomm multi,mooz pix,MG,Divinópolis,Malbec Gold Desodorante Colônia 100ml,1,195.9,78.0,Perfumaria Masculina,,CLI0380,Masculino,1969-11-16,,Entregue no Prazo,,Não
VND01162,2024-04-20 20:14:42,Ecomm multi,mooz pix,MG,Divinópolis,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,,CLI0380,Masculino,1969-11-16,,Entregue no Prazo,,Não
VND01163,2024-05-24 19:17:24,VD,mooz cartões,SP,São Carlos,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,REV0084,,,,,,,
VND01164,2024-10-19 19:16:12,VD,mooz pix,ES,Vitória,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,REV0041,,,,,,,
VND01165,2024-06-16 20:35:39,Ecomm mono,mooz pix,SP,Mauá,Cuide-se Bem Loção Corporal Deleite 200ml,2,78.9,24.0,Cuidados e Corpo,,CLI0174,Não-binário,1968-10-18,,Entregue no Prazo,,Não
VND01166,2024-08-27 19:01:08,Ecomm mono,mooz pix,SP,Mogi das Cruzes,Lily Lumière Eau de Parfum 75ml,4,329.9,145.0,Perfumaria Feminina,,CLI0056,Masculino,1961-10-18,Amei o cheiro!,Entregue no Prazo,QUERO10,Sim
VND01167,2025-03-13 20:30:39,Ecomm mono,mooz pix,SC,Joinville,Lily Creme Acetinado Hidratante Corporal 250g,2,149.9,45.0,Perfumaria Feminina,,CLI0384,Masculino,2002-02-14,Amei o cheiro!,Entregue no Prazo,,Não
VND01168,2025-05-14 12:01:13,Ecomm mono,mooz cartões,SP,Sâo Paulo,Lily Lumière Eau de Parfum 75ml,2,329.9,145.0,Perfumaria Feminina,,CLI0235,Masculino,1965-04-04,,Entregue no Prazo,BOTAO20,Sim
VND01169,2026-06-21 19:28:52,Ecomm multi,mooz pix,SP,Jundiaí,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,,CLI0280,Feminino,1964-05-25,,Entregue no Prazo,,Sim
VND01170,2025-03-27 13:43:30,lojas,mooz pix,SC,Criciúma,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,FRQ028,,,,,,,
VND01171,2025-06-30 19:16:58,lojas,mooz cartões,DF,Brasília,Malbec Gold Desodorante Colônia 100ml,1,195.9,78.0,Perfumaria Masculina,FRQ007,,,,,,,
VND01172,2024-04-12 19:05:03,VD,outros meios de pagamento,SP,São José dos Campos,Floratta Red Desodorante Colônia 75ml,3,229.9,92.0,Perfumaria Feminina,REV0066,,,,,,,
VND01173,2025-05-11 19:02:51,lojas,outros meios de pagamento,RJ,Petrópolis,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,FRQ012,,,,,,,
VND01174,2026-02-21 08:06:11,lojas,mooz cartões,SP,São Carlos,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,FRQ016,,,,,,,
VND01175,2025-04-10 08:01:23,Ecomm mono,mooz cartões,ES,Vitória,Lily Lumière Eau de Parfum 75ml,4,329.9,145.0,Perfumaria Feminina,,CLI0058,Feminino,2005-11-02,Chegou super rápido.,Entregue no Prazo,,Não
VND01175,2025-04-10 08:01:23,Ecomm mono,mooz cartões,ES,Vitória,Shampoo Match Escudo De Hidratação 300ml,2,47.9,14.0,Cabelos,,CLI0058,Feminino,2005-11-02,Chegou super rápido.,Entregue no Prazo,,Não
VND01176,2026-04-16 13:18:18,Ecomm mono,mooz pix,SC,Florianópolis,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,,CLI0157,Não-binário,1988-05-25,,Entregue no Prazo,,Não
VND01176,2026-04-16 13:18:18,Ecomm mono,mooz pix,SC,Florianópolis,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,,CLI0157,Não-binário,1988-05-25,,Entregue no Prazo,,Não
VND01177,2025-12-01 13:39:49,Ecomm mono,mooz cartões,SP,Bauru,Malbec Gold Desodorante Colônia 100ml,2,195.9,78.0,Perfumaria Masculina,,CLI0350,Masculino,1966-11-12,,Entregue no Prazo,,Não
VND01177,2025-12-01 13:39:49,Ecomm mono,mooz cartões,SP,Bauru,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,,CLI0350,Masculino,1966-11-12,,Entregue no Prazo,,Não
VND01178,2024-10-01 19:58:31,Ecomm multi,mooz pix,RJ,Petrópolis,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,,CLI0082,Feminino,1992-02-28,,Entregue no Prazo,QUERO10,Sim
VND01179,2025-09-11 12:41:23,lojas,mooz cartões,SP,Mogi das Cruzes,Lily Lumière Eau de Parfum 75ml,4,329.9,145.0,Perfumaria Feminina,FRQ010,,,,,,,
VND01180,2025-12-18 12:14:27,lojas,mooz pix,SP,Jundiaí,Lily Creme Acetinado Hidratante Corporal 250g,2,149.9,45.0,Perfumaria Feminina,FRQ024,,,,,,,
VND01181,2024-07-18 20:06:14,VD,mooz cartões,SP,Osasco,Floratta Red Desodorante Colônia 75ml,2,229.9,92.0,Perfumaria Feminina,REV0074,,,,,,,
VND01181,2024-07-18 20:06:14,VD,mooz cartões,SP,Osasco,Cuide-se Bem Loção Corporal Deleite 200ml,1,78.9,24.0,Cuidados e Corpo,REV0074,,,,,,,
VND01182,2024-06-04 20:53:11,VD,mooz pix,DF,Brasília,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,REV0015,,,,,,,
VND01182,2024-06-04 20:53:11,VD,mooz pix,DF,Brasília,Malbec Gold Desodorante Colônia 100ml,4,195.9,78.0,Perfumaria Masculina,REV0015,,,,,,,
VND01183,2024-01-01 08:24:11,Ecomm multi,mooz pix,RJ,Teresópolis,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,,CLI0269,Masculino,1999-08-21,Chegou super rápido.,Entregue no Prazo,,Não
VND01184,2024-05-12 20:42:11,VD,outros meios de pagamento,DF,Brasília,Botik Sérum Alta Potência Ácido Hialurônico 30ml,2,169.9,59.0,Maquiagem e Skincare,REV0056,,,,,,,
VND01185,2025-09-18 20:13:50,VD,mooz pix,SP,Piracicaba,Make B. Base Líquida Mate Salicylic 30g,1,109.9,38.0,Maquiagem e Skincare,REV0063,,,,,,,
VND01185,2025-09-18 20:13:50,VD,mooz pix,SP,Piracicaba,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,REV0063,,,,,,,
VND01186,2025-09-19 12:44:33,VD,outros meios de pagamento,GO,Anápolis,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,REV0066,,,,,,,
VND01186,2025-09-19 12:44:33,VD,outros meios de pagamento,GO,Anápolis,Malbec Gold Desodorante Colônia 100ml,4,195.9,78.0,Perfumaria Masculina,REV0066,,,,,,,
VND01187,2024-03-04 08:59:12,lojas,outros meios de pagamento,MG,Montes Claros,Floratta Red Desodorante Colônia 75ml,1,,92.0,Perfumaria Feminina,FRQ007,,,,,,,
VND01187,2024-03-04 08:59:12,lojas,outros meios de pagamento,MG,Montes Claros,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,FRQ007,,,,,,,
VND01188,2024-10-03 20:33:57,lojas,outros meios de pagamento,SC,Florianópolis,Malbec Gold Desodorante Colônia 100ml,2,195.9,78.0,Perfumaria Masculina,FRQ030,,,,,,,
VND01189,2024-03-04 13:25:34,Ecomm multi,mooz cartões,SP,Franca,Floratta Red Desodorante Colônia 75ml,2,229.9,92.0,Perfumaria Feminina,,CLI0235,Masculino,1965-04-04,,Entregue no Prazo,,Não
VND01190,2025-10-12 15:40:34,Ecomm multi,mooz cartões,SP,Mauá,Cuide-se Bem Loção Corporal Deleite 200ml,500,78.9,24.0,Cuidados e Corpo,,CLI0233,Não-binário,1964-10-21,Amei o cheiro!,Entregue no Prazo,,Não
VND01191,2025-11-10 20:10:12,lojas,outros meios de pagamento,PB,João Pessoa,Malbec Gold Desodorante Colônia 100ml,2,195.9,78.0,Perfumaria Masculina,FRQ004,,,,,,,
VND01191,2025-11-10 20:10:12,lojas,outros meios de pagamento,PB,João Pessoa,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,FRQ004,,,,,,,
VND01192,2025-12-18 20:57:30,Ecomm multi,mooz pix,SC,Florianópolis,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0334,Não-binário,1960-05-18,,Entregue com Atraso,BOTAO20,Sim
VND01192,2025-12-18 20:57:30,Ecomm multi,mooz pix,SC,Florianópolis,Lily Lumière Eau de Parfum 75ml,2,329.9,145.0,Perfumaria Feminina,,CLI0334,Não-binário,1960-05-18,,Entregue com Atraso,BOTAO20,Sim
VND01193,2024-12-24 13:11:47,VD,outros meios de pagamento,RJ,Nova Friburgo,Floratta Red Desodorante Colônia 75ml,3,229.9,92.0,Perfumaria Feminina,REV0020,,,,,,,
VND01193,2024-12-24 13:11:47,VD,outros meios de pagamento,RJ,Nova Friburgo,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,REV0020,,,,,,,
VND01194,2024-05-21 12:13:19,lojas,mooz pix,RJ,Campos dos Goytacazes,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,FRQ008,,,,,,,
VND01194,2024-05-21 12:13:19,lojas,mooz pix,RJ,Campos dos Goytacazes,Shampoo Match Escudo De Hidratação 300ml,2000,47.9,14.0,Cabelos,FRQ008,,,,,,,
VND01195,2026-06-26 15:55:38,VD,mooz pix,RJ,Duque de Caxias,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,REV0081,,,,,,,
VND01196,2024-11-07 08:28:36,Ecomm multi,mooz pix,PE,Recife,Botik Sérum Alta Potência Ácido Hialurônico 30ml,3,169.9,59.0,Maquiagem e Skincare,,CLI0288,Masculino,1990-12-26,,Entregue com Atraso,,Sim
VND01197,2024-11-05 13:29:15,Ecomm mono,mooz pix,SP,Santo André,Lily Creme Acetinado Hidratante Corporal 250g,3,149.9,45.0,Perfumaria Feminina,,CLI0323,Masculino,2003-12-25,,Entregue com Atraso,,Sim
VND01198,2025-06-30 12:18:20,VD,outros meios de pagamento,SP,Santos,Lily Creme Acetinado Hidratante Corporal 250g,4,149.9,45.0,Perfumaria Feminina,REV0085,,,,,,,
VND01198,2025-06-30 12:18:20,VD,outros meios de pagamento,SP,Santos,Cuide-se Bem Loção Corporal Deleite 200ml,2,78.9,24.0,Cuidados e Corpo,REV0085,,,,,,,
VND01199,2024-06-16 08:29:02,Ecomm multi,mooz pix,SP,Osasco,Cuide-se Bem Loção Corporal Deleite 200ml,3,78.9,24.0,Cuidados e Corpo,,CLI0284,Não-binário,1982-06-18,,Entregue no Prazo,BOTAO20,Não
VND01200,2026-04-03 20:30:19,lojas,outros meios de pagamento,SP,Mogi das Cruzes,Floratta Red Desodorante Colônia 75ml,1,229.9,92.0,Perfumaria Feminina,FRQ024,,,,,,,
VND01201,2024-08-30 15:59:28,Ecomm mono,mooz cartões,RS,Porto Alegre,Lily Lumière Eau de Parfum 75ml,4,329.9,145.0,Perfumaria Feminina,,CLI0001,Feminino,1961-12-09,Amei o cheiro!,Entregue no Prazo,,Não
VND01202,2024-07-27 19:22:24,Ecomm mono,mooz cartões,MG,Divinópolis,Lily Creme Acetinado Hidratante Corporal 250g,3,149.9,45.0,Perfumaria Feminina,,CLI0134,Masculino,2002-07-11,Melhor creme da vida.,Entregue no Prazo,,Sim
VND01202,2024-07-27 19:22:24,Ecomm mono,mooz cartões,MG,Divinópolis,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,,CLI0134,Masculino,2002-07-11,Melhor creme da vida.,Entregue no Prazo,,Sim
VND01203,2025-06-27 08:26:56,VD,mooz cartões,SP,Campinas,Make B. Base Líquida Mate Salicylic 30g,1,109.9,38.0,Maquiagem e Skincare,REV0081,,,,,,,
VND01204,2024-09-15 13:38:02,Ecomm multi,mooz pix,PR,Cascavel,Shampoo Match Escudo De Hidratação 300ml,3,47.9,14.0,Cabelos,,CLI0341,Masculino,2001-07-04,,Entregue no Prazo,,Não
VND01205,2024-12-18 15:27:55,Ecomm multi,mooz cartões,SP,Sorocaba,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0218,Masculino,1982-12-15,,Entregue no Prazo,QUERO10,Não
VND01206,2024-11-10 20:24:19,Ecomm mono,mooz pix,SC,Blumenau,Malbec Desodorante Colônia 100ml,3,,84.0,Perfumaria Masculina,,CLI0306,Não-binário,1996-11-26,O produto veio quebrado.,Entregue no Prazo,,Não
VND01207,2026-04-30 08:08:18,Ecomm mono,mooz pix,SP,Ribeirão Preto,Cuide-se Bem Loção Corporal Deleite 200ml,2,78.9,24.0,Cuidados e Corpo,,CLI0053,Feminino,2005-05-13,,Entregue no Prazo,,Sim
VND01207,2026-04-30 08:08:18,Ecomm mono,mooz pix,SP,Ribeirão Preto,Lily Creme Acetinado Hidratante Corporal 250g,1,149.9,45.0,Perfumaria Feminina,,CLI0053,Feminino,2005-05-13,,Entregue no Prazo,,Sim
VND01208,2025-05-21 20:49:17,lojas,outros meios de pagamento,RJ,Campos dos Goytacazes,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,FRQ018,,,,,,,
VND01209,2024-06-24 20:42:19,lojas,outros meios de pagamento,MG,Montes Claros,Malbec Gold Desodorante Colônia 100ml,1,195.9,78.0,Perfumaria Masculina,FRQ005,,,,,,,
VND01209,2024-06-24 20:42:19,lojas,outros meios de pagamento,MG,Montes Claros,Cuide-se Bem Loção Corporal Deleite 200ml,3,78.9,24.0,Cuidados e Corpo,FRQ005,,,,,,,
VND01210,2025-09-21 19:04:03,Ecomm mono,mooz cartões,PR,Curitiba,Shampoo Match Escudo De Hidratação 300ml,2,47.9,14.0,Cabelos,,CLI0186,Feminino,1990-11-04,,Entregue no Prazo,MAES15,Sim
VND01211,2025-10-15 20:49:09,Ecomm mono,mooz pix,RS,Passo Fundo,Shampoo Match Escudo De Hidratação 300ml,4,47.9,14.0,Cabelos,,CLI0271,Feminino,1978-08-23,,Entregue no Prazo,,Sim
VND01212,2025-08-17 20:51:36,Ecomm multi,mooz cartões,RS,Gramado,Make B. Base Líquida Mate Salicylic 30g,1,109.9,38.0,Maquiagem e Skincare,,CLI0149,Não-binário,1985-04-05,Melhor creme da vida.,Entregue no Prazo,,Não
VND01213,2024-05-07 20:26:05,VD,outros meios de pagamento,SP,Ribeirão Preto,Lily Creme Acetinado Hidratante Corporal 250g,2,149.9,45.0,Perfumaria Feminina,REV0031,,,,,,,
VND01213,2024-05-07 20:26:05,VD,outros meios de pagamento,SP,Ribeirão Preto,Make B. Base Líquida Mate Salicylic 30g,4,109.9,38.0,Maquiagem e Skincare,REV0031,,,,,,,
VND01214,2026-06-29 12:58:35,VD,mooz pix,PA,Belém,Lily Lumière Eau de Parfum 75ml,1,329.9,145.0,Perfumaria Feminina,REV0062,,,,,,,
VND01214,2026-06-29 12:58:35,VD,mooz pix,PA,Belém,Lily Creme Acetinado Hidratante Corporal 250g,2,149.9,45.0,Perfumaria Feminina,REV0062,,,,,,,
VND01215,2024-05-05 13:19:26,Ecomm mono,mooz cartões,SP,São Carlos,Malbec Desodorante Colônia 100ml,3,209.9,84.0,Perfumaria Masculina,,CLI0168,Feminino,1982-05-25,,Entregue com Atraso,BOTAO20,Não
VND01215,2024-05-05 13:19:26,Ecomm mono,mooz cartões,SP,São Carlos,Cuide-se Bem Loção Corporal Deleite 200ml,3,78.9,24.0,Cuidados e Corpo,,CLI0168,Feminino,1982-05-25,,Entregue com Atraso,BOTAO20,Não
VND01216,2024-08-17 13:25:08,Ecomm mono,mooz pix,SP,Jundiaí,Lily Lumière Eau de Parfum 75ml,1,329.9,145.0,Perfumaria Feminina,,CLI0221,Feminino,1994-12-06,,Entregue no Prazo,,Sim
VND01216,2024-08-17 13:25:08,Ecomm mono,mooz pix,SP,Jundiaí,Botik Sérum Alta Potência Ácido Hialurônico 30ml,3,169.9,59.0,Maquiagem e Skincare,,CLI0221,Feminino,1994-12-06,,Entregue no Prazo,,Sim
VND01217,2025-08-14 13:57:14,Ecomm mono,mooz cartões,RJ,Niterói,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,,CLI0361,Feminino,1997-06-01,,Entregue no Prazo,,Não
VND01217,2025-08-14 13:57:14,Ecomm mono,mooz cartões,RJ,Niterói,Lily Creme Acetinado Hidratante Corporal 250g,3,149.9,45.0,Perfumaria Feminina,,CLI0361,Feminino,1997-06-01,,Entregue no Prazo,,Não
VND01218,2026-06-30 08:40:45,Ecomm mono,mooz cartões,MG,Divinópolis,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,,CLI0380,Masculino,1969-11-16,,Entregue no Prazo,QUERO10,Sim
VND01219,2026-05-08 22:08:19,lojas,outros meios de pagamento,SP,Mogi das Cruzes,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,FRQ030,,,,,,,
VND01220,2024-12-02 20:33:19,Ecomm mono,mooz pix,ES,Vitória,Lily Creme Acetinado Hidratante Corporal 250g,1,149.9,45.0,Perfumaria Feminina,,CLI0137,Não-binário,2003-12-06,,Entregue no Prazo,,Não
VND01221,2026-01-13 20:01:13,Ecomm mono,mooz pix,SP,Franca,Floratta Red Desodorante Colônia 75ml,4,229.9,92.0,Perfumaria Feminina,,CLI0275,Feminino,1967-08-04,,Entregue no Prazo,,Não
VND01221,2026-01-13 20:01:13,Ecomm mono,mooz pix,SP,Franca,Lily Creme Acetinado Hidratante Corporal 250g,3,149.9,45.0,Perfumaria Feminina,,CLI0275,Feminino,1967-08-04,,Entregue no Prazo,,Não
VND01222,2026-05-03 19:29:36,VD,mooz pix,SP,Sorocaba,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,REV0019,,,,,,,
VND01222,2026-05-03 19:29:36,VD,mooz pix,SP,Sorocaba,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,REV0019,,,,,,,
VND01223,2026-02-07 13:46:29,VD,outros meios de pagamento,ES,Vila Velha,Botik Sérum Alta Potência Ácido Hialurônico 30ml,1,169.9,59.0,Maquiagem e Skincare,REV0025,,,,,,,
VND01224,2024-05-04 13:15:50,VD,mooz cartões,MS,Campo Grande,Malbec Gold Desodorante Colônia 100ml,4,195.9,78.0,Perfumaria Masculina,REV0069,,,,,,,
VND01225,2024-12-23 12:46:27,VD,outros meios de pagamento,SP,São Paulo,Lily Creme Acetinado Hidratante Corporal 250g,1,149.9,45.0,Perfumaria Feminina,REV0042,,,,,,,
VND01225,2024-12-23 12:46:27,VD,outros meios de pagamento,SP,São Paulo,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,REV0042,,,,,,,
VND01226,2025-02-14 12:21:59,Ecomm multi,mooz cartões,MT,Várzea Grande,Cuide-se Bem Loção Corporal Deleite 200ml,4,78.9,24.0,Cuidados e Corpo,,CLI0388,Feminino,1969-11-16,Chegou super rápido.,Entregue no Prazo,,Não
VND01227,2024-08-02 12:51:39,VD,outros meios de pagamento,SP,São Paulo,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,REV0070,,,,,,,
VND01228,2026-05-31 20:24:15,Ecomm multi,mooz cartões,DF,Brasília,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,,CLI0060,Masculino,1964-09-08,O produto veio quebrado.,Entregue com Atraso,,Não
VND01228,2026-05-31 20:24:15,Ecomm multi,mooz cartões,DF,Brasília,Lily Lumière Eau de Parfum 75ml,1,329.9,145.0,Perfumaria Feminina,,CLI0060,Masculino,1964-09-08,O produto veio quebrado.,Entregue com Atraso,,Não
VND01229,2025-02-23 13:58:15,Ecomm mono,mooz cartões,RJ,Macaé,Cuide-se Bem Loção Corporal Deleite 200ml,1,78.9,24.0,Cuidados e Corpo,,CLI0043,Masculino,2000-09-20,,Entregue no Prazo,BOTAO20,Sim
VND01229,2025-02-23 13:58:15,Ecomm mono,mooz cartões,RJ,Macaé,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,,CLI0043,Masculino,2000-09-20,,Entregue no Prazo,BOTAO20,Sim
VND01230,2024-11-27 12:13:21,Ecomm mono,mooz pix,AC,Rio Branco,Malbec Desodorante Colônia 100ml,2,,84.0,Perfumaria Masculina,,CLI0022,Feminino,1998-11-06,Amei o cheiro!,Entregue com Atraso,,Não
VND01231,2024-05-26 12:13:27,lojas,outros meios de pagamento,SP,Franca,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,FRQ004,,,,,,,
VND01232,2026-03-24 20:01:36,Ecomm multi,mooz cartões,SP,Mauá,Floratta Red Desodorante Colônia 75ml,1,229.9,92.0,Perfumaria Feminina,,CLI0254,Não-binário,1988-02-20,Chegou super rápido.,Entregue no Prazo,,Não
VND01232,2026-03-24 20:01:36,Ecomm multi,mooz cartões,SP,Mauá,Lily Lumière Eau de Parfum 75ml,3,329.9,145.0,Perfumaria Feminina,,CLI0254,Não-binário,1988-02-20,Chegou super rápido.,Entregue no Prazo,,Não
VND01233,2025-06-05 08:17:55,Ecomm mono,mooz pix,CE,Fortaleza,Lily Lumière Eau de Parfum 75ml,4,329.9,145.0,Perfumaria Feminina,,CLI0362,Feminino,1976-01-05,,Entregue no Prazo,,Sim
VND01233,2025-06-05 08:17:55,Ecomm mono,mooz pix,CE,Fortaleza,Malbec Gold Desodorante Colônia 100ml,4,195.9,78.0,Perfumaria Masculina,,CLI0362,Feminino,1976-01-05,,Entregue no Prazo,,Sim
VND01234,2024-07-20 22:27:51,VD,mooz cartões,MG,Uberaba,Botik Sérum Alta Potência Ácido Hialurônico 30ml,1,169.9,59.0,Maquiagem e Skincare,REV0035,,,,,,,
VND01234,2024-07-20 22:27:51,VD,mooz cartões,MG,Uberaba,Cuide-se Bem Loção Corporal Deleite 200ml,1,78.9,24.0,Cuidados e Corpo,REV0035,,,,,,,
VND01235,2024-08-07 12:48:30,Ecomm multi,mooz cartões,MG,Contagem,Make B. Base Líquida Mate Salicylic 30g,3,109.9,38.0,Maquiagem e Skincare,,CLI0049,Não-binário,1964-09-25,,Entregue no Prazo,,Não
VND01235,2024-08-07 12:48:30,Ecomm multi,mooz cartões,MG,Contagem,Malbec Desodorante Colônia 100ml,4,209.9,84.0,Perfumaria Masculina,,CLI0049,Não-binário,1964-09-25,,Entregue no Prazo,,Não
VND01236,2025-02-09 20:16:50,lojas,mooz cartões,SP,São Carlos,Malbec Desodorante Colônia 100ml,2,209.9,84.0,Perfumaria Masculina,FRQ009,,,,,,,
VND01237,2025-09-17 13:41:22,Ecomm multi,mooz pix,SP,Santos,Malbec Gold Desodorante Colônia 100ml,3,195.9,78.0,Perfumaria Masculina,,CLI0004,Feminino,1997-07-02,,Entregue no Prazo,QUERO10,Não
VND01237,2025-09-17 13:41:22,Ecomm multi,mooz pix,SP,Santos,Shampoo Match Escudo De Hidratação 300ml,3,47.9,14.0,Cabelos,,CLI0004,Feminino,1997-07-02,,Entregue no Prazo,QUERO10,Não
VND01238,2026-03-10 12:35:41,VD,mooz cartões,SP,Mogi das Cruzes,Malbec Desodorante Colônia 100ml,1,209.9,84.0,Perfumaria Masculina,REV0062,,,,,,,
VND01238,2026-03-10 12:35:41,VD,mooz cartões,SP,Mogi das Cruzes,Malbec Gold Desodorante Colônia 100ml,2,195.9,78.0,Perfumaria Masculina,REV0062,,,,,,,
VND01239,2025-08-11 12:11:11,Ecomm mono,mooz cartões,MG,Ipatinga,Lily Creme Acetinado Hidratante Corporal 250g,2,149.9,45.0,Perfumaria Feminina,,CLI0153,Feminino,1989-03-26,Amei o cheiro!,Entregue no Prazo,BOTAO20,Sim
